,REF_NO,children,age_band,status,occupation,home_status,family_income,TVarea,Average.Credit.Card.Transaction,Balance.Transfer,Term.Deposit,Life.Insurance,Medical.Insurance,Average.A.C.Balance,Personal.Loan,Home.Loan,Online.Purchase.Amount,gender,region,Portfolio.Balance
2590,1386,0,71+,Partner,Retired,Own Home,"<17,500, >=15,000",HTV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,Wales,-10.72
2591,6563,0,26-30,Partner,Secretarial/Admin,Own Home,">=35,000",Meridian,46.98,34.99,0.0,0.0,49.44,39.89,83.41,0.0,0.0,Female,South East,82.45
2592,10146,3,31-35,Partner,Business Manager,Own Home,"<30,000, >=27,500",Central,0.0,0.0,0.0,0.0,0.0,9.49,9.48,0.0,21.47,Male,West Midlands,53.68
2593,4296,0,61-65,Partner,Other,Own Home,"<17,500, >=15,000",HTV,14.99,24.49,90.44,42.98,89.84,14.99,83.43,0.0,117.88,Female,South West,178.55
2594,1022,0,45-50,Single/Never Married,Secretarial/Admin,Own Home,"<30,000, >=27,500",Central,34.99,475.86,484.33,197.79,176.35,138.8,0.0,0.0,0.0,Female,East Midlands,446.82
2595,2807,2,36-40,Partner,Professional,Own Home,"<30,000, >=27,500",Central,0.01,227.41,98.45,201.27,46.97,126.43,0.0,0.0,8.98,Female,East Midlands,152.94
2596,9799,1,51-55,Partner,Professional,Own Home,">=35,000",Scottish TV,49.48,45.98,44.48,0.0,0.0,4.99,228.84,0.0,0.0,Female,Scotland,152.5
2597,7733,2,26-30,Partner,Professional,Own Home,">=35,000",Carlton,48.97,0.0,84.47,0.03,21.56,15.48,0.0,3.49,55.98,Male,South East,46.15
2598,3309,0,45-50,Partner,Secretarial/Admin,Own Home,">=35,000",Ulster,9.49,0.01,0.0,0.51,55.89,0.0,28.98,0.0,0.0,Female,Northern Ireland,33.62
2599,6628,2,31-35,Partner,Other,Own Home,"<10,000, >= 8,000",Central,14.99,0.0,89.47,93.9,14.48,4.49,2.49,8.48,0.0,Female,West Midlands,67.79
2600,10987,2,26-30,Partner,Student,Own Home,"< 4,000",Central,0.0,0.0,0.0,41.96,0.0,38.48,0.0,0.0,0.0,Male,South East,12.5
2601,10631,0,45-50,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Central,0.0,17.97,0.0,32.48,13.48,24.98,0.0,18.98,61.98,Female,West Midlands,103.8
2602,5719,2,31-35,Partner,Secretarial/Admin,Own Home,"<30,000, >=27,500",TV South West,0.0,63.97,0.0,82.96,10.49,0.0,0.0,4.99,0.0,Female,South West,74.07
2603,9424,0,45-50,Partner,Retired,Own Home,">=35,000",Carlton,0.0,0.0,0.0,87.96,0.0,0.0,0.0,0.0,0.0,Female,South East,96.54
2604,7214,0,45-50,Widowed,Housewife,Own Home,"<12,500, >=10,000",HTV,0.0,0.0,0.0,0.0,0.0,48.95,0.0,0.0,0.0,Female,Wales,12.07
2605,7249,3,45-50,Divorced/Separated,Other,Own Home,"<15,000, >=12,500",Meridian,6.99,0.0,0.0,99.45,0.0,31.95,0.0,6.23,0.0,Female,North West,42.35
2606,4925,0,31-35,Divorced/Separated,Manual Worker,Own Home,"<30,000, >=27,500",Central,0.0,0.0,0.0,0.0,0.0,5.99,0.0,0.0,68.46,Male,West Midlands,10.64
2607,5948,1,45-50,Divorced/Separated,Professional,Own Home,"<15,000, >=12,500",Granada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,North West,-4.99
2608,691,0,55-60,Partner,Retired,Own Home,"<15,000, >=12,500",HTV,24.99,124.49,34.49,0.0,72.88,22.95,0.0,0.0,3.98,Female,Wales,73.68
2609,5083,0,55-60,Partner,Retired,Own Home,"<25,000, >=22,500",Scottish TV,0.0,96.46,0.0,80.97,34.49,51.95,0.0,7.98,0.0,Female,Scotland,50.42
2610,7646,0,65-70,Partner,Retired,Own Home,"< 8,000, >= 4,000",Carlton,0.0,129.42,74.97,165.9,0.0,9.99,0.0,0.0,34.99,Female,South East,79.51
2611,1041,0,55-60,Partner,Retired,Own Home,"<12,500, >=10,000",Carlton,19.99,0.0,9.48,0.0,11.48,1.49,0.0,0.0,0.0,Female,South East,31.75
2612,11313,0,22-25,Partner,Professional,Own Home,">=35,000",Meridian,0.0,179.44,48.98,124.44,0.0,0.0,0.0,0.0,0.0,Female,North West,114.43
2613,7178,0,41-45,Divorced/Separated,Professional,Own Home,"<27,500, >=25,000",Meridian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,North West,-36.06
2614,9238,0,71+,Partner,Professional,Own Home,"<27,500, >=25,000",Meridian,0.0,113.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,South East,64.97
2615,7710,0,55-60,Partner,Professional,Own Home,"<20,000, >=17,500",Anglia,0.0,0.01,0.0,19.99,0.0,8.52,0.0,0.0,0.0,Female,East Anglia,29.86
2616,7507,1,41-45,Partner,Secretarial/Admin,Own Home,"<30,000, >=27,500",Grampian,35.98,44.98,0.0,93.46,0.0,9.49,119.44,0.0,0.0,Female,Scotland,147.18
2617,8624,2,41-45,Partner,Professional,Own Home,"<30,000, >=27,500",Anglia,0.0,0.01,0.0,11.97,0.0,119.45,0.0,7.49,0.0,Male,East Anglia,35.45
2618,9042,0,55-60,Partner,Retired,Own Home,"<25,000, >=22,500",Scottish TV,41.48,68.45,67.47,58.46,50.96,11.99,0.0,0.0,0.0,Male,Scotland,126.73
2619,9386,1,31-35,Partner,Professional,Own Home,"<27,500, >=25,000",Grampian,5.0,103.45,44.47,172.42,0.0,15.0,69.94,0.0,0.0,Female,Scotland,140.85
2620,1029,0,51-55,Partner,Secretarial/Admin,Own Home,"<25,000, >=22,500",Yorkshire,111.97,137.92,173.91,239.32,187.24,118.94,148.83,0.0,17.98,Female,South East,388.43
2621,5260,1,36-40,Partner,Secretarial/Admin,Own Home,">=35,000",HTV,9.99,59.46,128.94,269.88,9.99,29.99,18.0,0.0,0.0,Female,Wales,179.04
2622,8012,3,36-40,Partner,Business Manager,Own Home,">=35,000",Granada,210.48,0.0,0.0,0.0,35.98,16.48,0.0,4.49,0.0,Male,North West,127.31
2623,1775,2,36-40,Partner,Housewife,Own Home,"<12,500, >=10,000",Scottish TV,0.0,166.45,0.0,44.99,0.0,28.49,0.0,0.0,0.0,Female,Scotland,66.37
2624,2575,1,45-50,Partner,Business Manager,Own Home,"<30,000, >=27,500",Carlton,0.0,0.0,0.0,0.0,0.0,44.98,122.9,0.0,49.99,Female,North West,117.19
2625,11268,0,65-70,Divorced/Separated,Professional,Own Home,"<20,000, >=17,500",Central,11.49,0.0,0.0,0.0,142.42,12.97,0.0,14.97,0.0,Male,South East,87.43
2626,11180,1,22-25,Partner,Professional,Own Home,">=35,000",Anglia,0.0,15.99,19.99,14.99,24.97,24.99,0.0,0.0,3.99,Male,East Anglia,21.77
2627,9514,0,55-60,Partner,Retired,Rent from Council/HA,"<10,000, >= 8,000",Carlton,21.48,0.0,0.0,29.49,0.0,26.48,0.0,6.48,0.0,Female,North West,14.2
2628,4751,0,65-70,Partner,Retired,Own Home,"<15,000, >=12,500",Yorkshire,0.0,0.0,35.48,0.0,41.98,79.47,0.0,0.0,0.0,Female,South East,1.71
2629,8863,1,41-45,Partner,Professional,Own Home,"<25,000, >=22,500",Carlton,0.0,49.46,17.49,132.4,0.0,9.98,0.0,0.0,52.43,Female,South East,70.07
2630,5389,0,26-30,Partner,Other,Own Home,"<20,000, >=17,500",Yorkshire,0.0,0.0,0.0,25.49,11.99,9.49,47.96,10.99,0.0,Female,East Midlands,29.28
2631,7566,2,31-35,Partner,Professional,Own Home,"<27,500, >=25,000",Yorkshire,20.95,157.45,83.48,93.89,7.98,14.99,210.83,0.0,11.49,Female,South East,139.39
2632,10815,2,45-50,Partner,Professional,Own Home,">=35,000",Granada,258.94,44.99,43.47,389.33,60.98,55.42,33.47,14.99,3.99,Male,North West,363.09
2633,8215,0,61-65,Partner,Retired,Own Home,">=35,000",Granada,11.49,0.0,62.47,0.0,306.85,0.0,0.0,0.0,0.0,Female,North West,122.95
2634,7993,0,51-55,Partner,Housewife,Own Home,"<20,000, >=17,500",Central,0.0,74.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,East Midlands,15.71
2635,7155,2,36-40,Partner,Housewife,Own Home,"<15,000, >=12,500",HTV,0.0,0.0,29.49,29.99,0.0,0.0,0.0,0.0,0.0,Female,Wales,-0.34
2636,8622,0,51-55,Partner,Housewife,Own Home,"<15,000, >=12,500",Carlton,23.47,22.99,0.0,0.01,0.0,33.94,0.0,0.0,0.0,Female,South East,43.61
2637,10973,1,41-45,Divorced/Separated,Other,Own Home,">=35,000",Granada,0.0,154.91,0.0,37.97,0.0,39.96,0.0,28.47,0.0,Female,North West,53.81
2638,2344,2,26-30,Single/Never Married,Housewife,Own Home,"<25,000, >=22,500",Yorkshire,19.99,55.98,64.97,29.48,25.47,19.99,0.0,24.97,0.0,Female,South East,90.83
2639,7949,0,61-65,Partner,Retired,Rent from Council/HA,"< 8,000, >= 4,000",HTV,54.98,124.49,0.0,56.98,44.47,0.0,0.0,0.0,0.0,Female,South West,82.15
2640,4514,1,65-70,Partner,Retired,Own Home,"< 8,000, >= 4,000",Carlton,0.0,338.94,0.0,86.94,0.01,0.0,27.46,0.0,0.0,Male,North West,134.48
2641,206,0,26-30,Partner,Professional,Own Home,">=35,000",Scottish TV,39.48,0.0,0.0,0.0,9.48,0.0,73.9,0.0,0.0,Female,Scotland,27.68
2642,6275,0,65-70,Partner,Housewife,Own Home,"<15,000, >=12,500",Yorkshire,0.0,0.0,0.0,0.0,0.0,9.99,49.46,0.0,0.0,Female,East Midlands,4.75
2643,2869,0,51-55,Partner,Professional,Own Home,"<25,000, >=22,500",Meridian,0.0,0.0,0.0,49.98,0.0,0.0,0.0,0.0,0.0,Female,South East,5.7
2644,6246,2,36-40,Partner,Professional,Own Home,"<20,000, >=17,500",Anglia,0.0,104.97,16.98,79.95,0.0,34.48,47.46,0.0,24.47,Female,North West,92.48
2645,4326,0,55-60,Divorced/Separated,Secretarial/Admin,Own Home,"<17,500, >=15,000",Meridian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,South East,-28.43
2646,6086,3,55-60,Widowed,Retired,Own Home,"<12,500, >=10,000",Meridian,0.0,0.0,15.99,27.49,0.0,5.49,57.96,0.0,0.0,Female,South East,42.56
2647,1458,0,65-70,Partner,Housewife,Own Home,"<17,500, >=15,000",HTV,0.0,0.0,79.95,0.0,39.48,0.0,0.0,0.0,0.0,Female,Wales,-28.56
2648,5437,0,45-50,Partner,Professional,Own Home,"<25,000, >=22,500",Central,0.0,0.0,39.98,75.96,9.99,9.48,0.0,4.03,17.46,Female,South East,58.87
2649,542,0,65-70,Divorced/Separated,Secretarial/Admin,Own Home,"<10,000, >= 8,000",Carlton,0.0,0.0,0.0,0.0,19.98,2.99,0.0,0.0,0.0,Female,North West,17.03
2650,6424,3,36-40,Partner,Professional,Own Home,">=35,000",Central,0.01,21.46,14.48,6.98,0.0,12.47,10.98,0.0,0.0,Male,West Midlands,-33.57
2651,2476,0,65-70,Widowed,Retired,Rent Privately,"< 4,000",HTV,0.0,1.05,0.0,40.48,0.0,12.98,0.0,0.0,0.0,Female,Wales,0.11
2652,10817,0,51-55,Partner,Student,Rent from Council/HA,"<10,000, >= 8,000",Scottish TV,0.0,183.92,0.0,225.88,9.99,34.98,0.0,0.0,0.0,Female,Scotland,173.89
2653,5552,0,51-55,Partner,Housewife,Own Home,"<25,000, >=22,500",Yorkshire,0.0,103.97,0.0,140.45,0.0,34.99,0.0,0.0,0.0,Female,South East,122.04
2654,6323,0,71+,Partner,Retired,Own Home,"<10,000, >= 8,000",Yorkshire,0.0,0.0,24.99,54.98,0.0,71.91,0.0,0.0,0.0,Female,East Midlands,63.07
2655,8255,1,45-50,Partner,Professional,Own Home,">=35,000",Central,67.49,76.95,19.98,89.93,15.99,43.92,7.48,35.42,64.91,Male,East Midlands,130.44
2656,8853,2,45-50,Partner,Housewife,Rent from Council/HA,"< 4,000",Grampian,0.0,71.47,0.0,8.49,0.0,34.99,0.0,0.0,0.0,Female,Scotland,23.25
2657,6238,1,65-70,Partner,Retired,Own Home,"<15,000, >=12,500",Central,0.0,0.0,0.0,77.97,0.0,4.49,136.4,0.0,0.0,Female,West Midlands,93.4
2658,2787,0,55-60,Partner,Retired,Own Home,"<15,000, >=12,500",Tyne Tees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.24,0.0,Female,North,40.8
2659,8035,1,26-30,Partner,Professional,Own Home,">=35,000",Central,0.0,0.0,0.0,69.96,0.0,27.93,30.95,0.0,16.98,Female,West Midlands,77.41
2660,6458,1,45-50,Partner,Manual Worker,Own Home,"<22,500, >=20,000",Yorkshire,0.0,0.0,0.0,0.0,0.0,10.48,13.98,10.7,13.99,Female,South East,11.98
2661,7804,3,36-40,Partner,Housewife,Own Home,"<25,000, >=22,500",Central,7.99,151.97,39.46,125.92,137.44,58.94,0.0,23.93,0.0,Female,South East,166.59
2662,4485,2,61-65,Partner,Retired,Own Home,">=35,000",Granada,0.0,55.99,0.0,34.99,0.0,104.86,0.0,0.0,0.0,Male,North West,96.14
2663,3669,2,36-40,Partner,Other,Own Home,"<30,000, >=27,500",HTV,11.49,0.59,207.92,143.36,32.96,67.9,20.98,19.46,12.47,Female,South West,173.11
2664,9340,2,36-40,Partner,Professional,Own Home,"<27,500, >=25,000",HTV,0.0,0.01,0.0,0.0,2.49,11.99,0.51,5.48,18.98,Female,Wales,5.14
2665,7492,0,26-30,Partner,Secretarial/Admin,Own Home,"<22,500, >=20,000",Meridian,0.0,0.01,0.0,44.98,0.0,4.99,0.0,0.0,0.0,Female,North West,21.53
2666,4306,0,51-55,Partner,Housewife,Own Home,"<10,000, >= 8,000",Granada,0.0,24.99,0.0,0.0,69.95,0.0,0.0,6.98,0.0,Female,North West,22.12
2667,10667,0,51-55,Partner,Professional,Own Home,">=35,000",Yorkshire,0.0,70.98,0.0,49.48,0.0,14.49,94.45,0.0,15.99,Male,South East,109.43
2668,1368,1,45-50,Partner,Secretarial/Admin,Own Home,"<15,000, >=12,500",Grampian,0.0,0.02,0.0,38.45,0.0,42.93,18.98,0.0,23.97,Female,Scotland,37.82
2669,1093,0,22-25,Single/Never Married,Secretarial/Admin,Own Home,"<20,000, >=17,500",Tyne Tees,128.47,236.95,49.98,85.93,9.99,0.0,13.99,0.0,0.0,Female,North,137.01
2670,6761,0,45-50,Partner,Secretarial/Admin,Own Home,"<25,000, >=22,500",Yorkshire,11.49,52.98,0.0,22.99,0.0,28.99,0.0,0.0,0.0,Female,South East,60.39
2671,2509,0,41-45,Divorced/Separated,Business Manager,Own Home,"<20,000, >=17,500",Granada,92.97,0.0,24.99,23.44,105.41,37.95,0.0,19.69,0.0,Male,North West,25.22
2672,9229,0,55-60,Widowed,Retired,Own Home,"<15,000, >=12,500",Central,140.44,267.44,178.45,120.45,27.47,4.99,0.0,14.49,0.0,Male,West Midlands,180.07
2673,11346,0,65-70,Partner,Retired,Rent from Council/HA,"< 8,000, >= 4,000",Meridian,0.0,39.99,59.48,29.99,28.47,5.49,0.0,7.99,0.0,Female,South East,53.02
2674,4567,0,61-65,Partner,Retired,Own Home,"<25,000, >=22,500",Central,0.0,40.48,0.0,4.97,0.0,78.46,0.0,1.74,0.0,Female,South West,170.89
2675,696,0,22-25,Partner,Secretarial/Admin,Own Home,">=35,000",Granada,0.0,0.01,19.99,27.99,7.49,0.0,0.0,0.0,0.0,Female,North West,10.11
2676,4618,0,65-70,Widowed,Student,Own Home,"<12,500, >=10,000",Meridian,0.01,0.0,0.0,113.43,0.0,45.44,0.0,8.98,223.73,Male,North West,160.22
2677,8697,2,41-45,Partner,Housewife,Own Home,"<17,500, >=15,000",Anglia,139.18,0.0,0.0,0.0,29.97,29.99,0.0,0.0,0.0,Female,East Midlands,85.49
2678,909,0,31-35,Single/Never Married,Professional,Own Home,"<30,000, >=27,500",Central,71.46,79.98,24.99,132.95,57.45,7.49,111.41,0.0,0.0,Male,West Midlands,152.03
2679,1646,0,51-55,Partner,Housewife,Own Home,"<27,500, >=25,000",Tyne Tees,26.98,99.98,59.99,0.0,0.0,159.86,0.0,86.83,26.48,Female,North,140.09
2680,5252,0,31-35,Partner,Professional,Own Home,"<27,500, >=25,000",Grampian,59.98,24.99,0.0,24.48,0.0,20.48,0.0,5.07,0.0,Male,Scotland,48.88
2681,5306,0,22-25,Single/Never Married,Professional,Own Home,"<30,000, >=27,500",Anglia,0.0,25.48,14.99,0.0,49.47,0.0,14.99,0.0,25.99,Female,East Anglia,16.73
2682,4563,2,36-40,Partner,Secretarial/Admin,Own Home,"<12,500, >=10,000",HTV,0.0,0.0,69.48,55.99,0.0,111.87,27.96,16.47,26.49,Female,South West,184.76
2683,2350,3,41-45,Partner,Professional,Own Home,">=35,000",HTV,0.0,1.03,29.99,20.99,79.47,10.47,0.0,6.98,0.0,Female,South West,100.12
2684,376,0,55-60,Partner,Secretarial/Admin,Own Home,"<25,000, >=22,500",Granada,0.0,27.49,0.0,0.0,0.0,0.0,156.88,0.0,0.0,Female,North West,94.19
2685,2680,2,41-45,Single/Never Married,Housewife,Own Home,"<27,500, >=25,000",Central,21.98,176.95,24.99,60.99,33.96,169.28,0.0,0.0,178.38,Female,South East,181.11
2686,3054,0,45-50,Partner,Housewife,Own Home,"<30,000, >=27,500",Meridian,15.99,147.41,0.0,169.44,19.99,34.49,0.0,0.0,0.0,Female,South East,87.63
2687,6966,0,18-21,Single/Never Married,Student,Live in Parental Hom,">=35,000",Carlton,19.99,0.0,27.99,25.98,15.99,0.0,0.0,7.22,0.0,Male,North West,11.83
2688,9095,0,55-60,Partner,Retired,Own Home,"<12,500, >=10,000",Meridian,0.0,41.98,0.0,47.97,33.46,0.0,0.0,0.0,0.0,Female,South East,56.04
2689,8986,0,51-55,Partner,Retired,Own Home,"<22,500, >=20,000",Granada,0.0,0.0,0.0,94.46,0.0,12.97,21.48,15.47,4.49,Female,North West,64.06
2690,2451,0,36-40,Single/Never Married,Secretarial/Admin,Own Home,"<12,500, >=10,000",Central,0.0,0.0,91.97,15.99,7.49,53.47,33.97,0.0,14.99,Female,South West,74.08
2691,4170,0,61-65,Partner,Retired,Own Home,"<12,500, >=10,000",Anglia,0.0,75.48,0.0,35.98,10.49,21.48,0.0,0.0,0.0,Female,East Anglia,61.45
2692,3099,2,45-50,Partner,Professional,Own Home,">=35,000",Yorkshire,45.98,0.01,0.0,24.99,41.98,76.93,0.0,19.48,158.38,Male,South East,207.76
2693,10353,0,71+,Partner,Retired,Own Home,"<10,000, >= 8,000",Yorkshire,0.0,0.0,20.0,22.99,11.98,29.99,0.0,0.0,0.0,Male,South East,46.14
2694,197,2,45-50,Partner,Professional,Own Home,">=35,000",Yorkshire,21.45,1.04,13.98,4.43,0.0,0.0,58.0,0.0,0.0,Male,South East,-24.98
2695,2285,0,51-55,Partner,Professional,Own Home,">=35,000",TV South West,5.98,0.0,19.98,0.0,0.0,0.0,65.42,12.48,0.0,Male,South West,-2.53
2696,7739,0,55-60,Single/Never Married,Manual Worker,Own Home,"<30,000, >=27,500",Carlton,64.97,49.99,104.44,30.0,67.95,99.44,0.0,11.99,0.0,Male,South East,122.45
2697,3790,0,41-45,Partner,Professional,Own Home,">=35,000",Granada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,Female,North West,0.19
2698,10445,0,41-45,Partner,Professional,Own Home,">=35,000",Central,0.0,0.0,0.0,0.0,15.48,9.48,0.0,0.0,0.0,Male,South East,-4.03
2699,10731,0,45-50,Divorced/Separated,Professional,Own Home,"<30,000, >=27,500",Carlton,34.97,347.32,154.87,204.81,44.53,24.97,19.99,0.0,0.0,Male,South East,281.8
2700,3666,2,22-25,Partner,Manual Worker,Own Home,"<17,500, >=15,000",Meridian,0.0,0.01,0.0,11.47,0.0,2.99,0.0,0.0,0.0,Female,North West,24.26
2701,10670,2,36-40,Partner,Secretarial/Admin,Own Home,"<30,000, >=27,500",Anglia,0.0,73.94,0.0,179.9,0.0,10.99,0.0,3.99,0.0,Female,East Anglia,110.36
2702,2854,0,51-55,Partner,Secretarial/Admin,Own Home,"<12,500, >=10,000",Carlton,0.0,0.0,0.0,30.97,0.0,35.36,0.0,0.0,0.0,Female,South East,116.37
2703,494,0,55-60,Divorced/Separated,Retired,Own Home,">=35,000",Central,0.0,158.94,0.0,110.92,0.0,19.97,28.44,0.0,4.99,Male,Isle of Man,143.15
2704,8468,0,36-40,Single/Never Married,Manual Worker,Own Home,">=35,000",Central,0.0,29.99,49.49,72.97,9.99,41.47,0.0,0.0,0.0,Male,East Midlands,30.49
2705,2910,0,51-55,Partner,Manual Worker,Own Home,"<15,000, >=12,500",Carlton,19.99,34.99,22.49,45.98,0.0,29.48,0.0,0.0,0.0,Female,South East,15.88
2706,230,0,61-65,Partner,Manual Worker,Own Home,"<20,000, >=17,500",Central,0.0,0.0,0.0,0.0,5.99,0.0,0.0,0.0,0.0,Male,West Midlands,5.49
2707,3860,0,55-60,Partner,Retired,Own Home,"<15,000, >=12,500",HTV,67.99,336.44,179.93,92.97,33.45,55.45,0.0,16.71,22.46,Female,Wales,262.95
2708,11463,0,41-45,Partner,Professional,Own Home,">=35,000",Tyne Tees,0.0,73.47,0.0,115.45,0.0,139.64,0.0,9.7,0.0,Female,North,130.03
2709,10339,0,41-45,Partner,Professional,Own Home,">=35,000",Carlton,0.0,83.96,0.0,13.48,0.0,62.96,0.0,2.49,26.94,Female,North West,57.4
2710,9765,0,45-50,Partner,Housewife,Own Home,">=35,000",Central,0.0,0.0,27.99,0.0,50.96,0.0,0.0,0.0,0.0,Female,East Midlands,34.14
2711,7775,0,26-30,Divorced/Separated,Secretarial/Admin,Own Home,"<20,000, >=17,500",Carlton,0.0,0.0,0.0,48.98,0.0,0.0,0.0,0.0,0.0,Female,North West,66.59
2712,49,0,45-50,Partner,Retired,Own Home,">=35,000",Granada,97.45,0.0,113.44,8.0,0.0,18.98,172.63,0.0,4.99,Female,Wales,48.83
2713,7332,3,41-45,Partner,Professional,Own Home,">=35,000",Scottish TV,108.41,368.77,206.38,382.13,73.91,118.98,144.37,68.3,79.02,Male,Scotland,464.37
2714,789,0,26-30,Partner,Secretarial/Admin,Own Home,">=35,000",Carlton,69.97,0.0,15.0,0.0,17.96,0.0,14.99,0.0,7.99,Female,South East,24.34
2715,4586,2,41-45,Partner,Other,Own Home,">=35,000",Yorkshire,0.0,0.0,0.0,0.0,54.95,0.0,0.0,0.0,0.0,Female,South East,41.77
2716,9756,1,55-60,Partner,Professional,Own Home,"<20,000, >=17,500",Carlton,0.0,56.97,0.0,0.0,0.0,29.49,0.0,0.0,0.0,Male,South East,-25.01
2717,8053,0,45-50,Partner,Business Manager,Own Home,">=35,000",Meridian,0.0,25.99,0.0,62.4,9.48,17.93,33.97,4.49,127.83,Female,South East,96.84
2718,8971,0,26-30,Single/Never Married,Professional,Own Home,">=35,000",Carlton,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,Female,North West,18.43
2719,7746,0,61-65,Partner,Housewife,Own Home,"<25,000, >=22,500",Meridian,0.0,39.99,0.0,0.0,0.0,9.49,0.0,9.46,0.0,Female,South East,56.8
2720,11325,0,41-45,Partner,Professional,Own Home,">=35,000",Yorkshire,85.47,98.96,44.97,79.96,0.0,7.0,0.0,15.97,0.0,Female,South East,78.26
2721,100,0,22-25,Partner,Business Manager,Own Home,">=35,000",Carlton,0.0,26.0,0.0,0.0,0.0,9.97,0.0,0.0,0.0,Female,South East,30.89
2722,5285,0,51-55,Partner,Professional,Own Home,"<12,500, >=10,000",Scottish TV,218.46,0.0,0.0,0.0,79.47,34.99,0.0,0.0,0.0,Female,Scotland,110.62
2723,2739,0,55-60,Partner,Retired,Own Home,">=35,000",Grampian,58.95,0.01,127.27,592.73,155.92,0.01,85.93,9.22,154.92,Female,Scotland,351.15
2724,7661,1,61-65,Widowed,Retired,Rent from Council/HA,"< 4,000",Granada,0.0,0.0,0.0,70.96,22.98,96.91,114.38,11.48,9.97,Female,North West,149.82
2725,3851,1,51-55,Partner,Other,Own Home,"<17,500, >=15,000",Central,21.47,183.43,34.99,0.02,43.47,34.98,0.0,11.47,0.0,Female,South East,62.35
2726,5054,2,31-35,Partner,Professional,Own Home,"<22,500, >=20,000",Tyne Tees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,53.45,Female,North,8.26
2727,8203,3,41-45,Partner,Professional,Own Home,"<30,000, >=27,500",Central,0.0,0.0,34.49,70.45,0.0,66.97,0.0,0.0,0.0,Male,West Midlands,78.7
2728,4165,1,55-60,Partner,Housewife,Own Home,"<22,500, >=20,000",Yorkshire,120.91,132.95,82.94,224.39,19.47,103.44,0.0,4.48,48.48,Female,South East,274.71
2729,8050,2,22-25,Partner,Professional,Own Home,"<20,000, >=17,500",Anglia,0.0,0.0,17.99,99.44,0.0,50.48,17.98,0.0,20.95,Female,East Anglia,106.03
2730,31,1,22-25,Partner,Secretarial/Admin,Own Home,"<22,500, >=20,000",Meridian,0.0,42.98,0.0,39.97,0.0,3.99,0.0,20.76,0.0,Female,South East,48.8
2731,10691,3,36-40,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Yorkshire,230.95,94.99,0.0,132.89,89.46,61.38,0.0,0.0,0.0,Female,South East,225.21
2732,2756,0,65-70,Partner,Professional,Own Home,"< 8,000, >= 4,000",Anglia,280.44,0.0,27.99,62.45,56.46,146.93,14.49,0.0,305.46,Female,South East,150.69
2733,168,2,36-40,Partner,Professional,Own Home,"<30,000, >=27,500",Carlton,0.0,0.0,0.0,0.0,0.0,0.0,13.49,24.19,0.0,Male,South East,-57.04
2734,2532,0,55-60,Partner,Retired,Own Home,"<20,000, >=17,500",Ulster,0.0,0.0,0.0,0.0,0.0,49.99,0.0,0.0,0.0,Female,Northern Ireland,24.91
2735,5706,2,51-55,Partner,Housewife,Own Home,"<27,500, >=25,000",Central,0.0,37.98,0.0,35.98,0.0,7.99,19.99,0.0,0.0,Male,East Midlands,56.73
2736,4703,0,55-60,Partner,Housewife,Own Home,"<17,500, >=15,000",Scottish TV,0.0,24.99,42.48,0.0,0.0,0.0,0.0,0.0,0.0,Female,Scotland,-23.4
2737,1725,0,26-30,Single/Never Married,Manual Worker,Own Home,"<25,000, >=22,500",Central,0.0,98.95,154.92,187.89,44.95,165.38,667.0,9.97,171.34,Male,West Midlands,461.83
2738,5788,2,51-55,Partner,Housewife,Own Home,">=35,000",Granada,0.0,38.96,0.0,110.43,0.0,114.92,6.99,23.44,0.0,Female,North West,92.41
2739,8770,0,45-50,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Central,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,West Midlands,34.74
2740,2806,2,41-45,Partner,Other,Own Home,"<27,500, >=25,000",Ulster,22.48,92.9,336.94,189.22,39.48,269.79,36.95,25.94,166.95,Female,Northern Ireland,277.78
2741,856,0,45-50,Partner,Other,Own Home,"< 8,000, >= 4,000",Scottish TV,0.0,0.0,0.0,22.99,0.0,0.0,0.0,0.0,0.0,Female,Scotland,33.51
2742,8383,0,22-25,Partner,Business Manager,Unclassified,"<30,000, >=27,500",Yorkshire,0.0,14.99,0.0,42.96,0.0,14.99,0.0,0.0,0.0,Female,East Midlands,50.1
2743,1602,0,51-55,Partner,Housewife,Own Home,"<25,000, >=22,500",Scottish TV,0.0,23.0,0.0,63.47,0.0,0.0,0.0,0.0,0.0,Female,Scotland,-2.33
